"kNN3" "kNN4" "kNN5" "kNN6" "kNN7" "kNN8" "kNN9" "kNN10" "kNN20" "kNN30" "kNN40" "kNN50"
"Ndn" 9.12797494658044 9.17642018062783 9.21386133613627 9.24356643461402 9.26652743184126 9.29141053969975 9.30972519548192 9.32711178697282 9.43985179353322 9.50393125260609 9.54962798610668 9.58689068403407
"Ndnl2" 9.37504876661074 9.40491457413628 9.42885763877995 9.44677212726696 9.46060494919533 9.47532935163921 9.48719396797865 9.49835549550978 9.57370328463915 9.61771360091498 9.65014362414187 9.67655540712491
"Ndor1" 9.55707158135833 9.57844290035094 9.59281908000833 9.60431368037048 9.61285230501728 9.62279906673237 9.63078938274742 9.63817535857078 9.68731386609794 9.71590868055062 9.73697373731269 9.7542250043026
"Ndp" 9.626670257652 9.65114866959216 9.66866816825743 9.68504359693588 9.69515374961367 9.70557064643862 9.71439895832892 9.72181723055262 9.77350573491511 9.803070081926 9.82163361000291 9.83682542528229
"Ndrg1" 8.97891651703603 9.03209384094457 9.07106201394345 9.10067736736708 9.12326334995447 9.14871435918056 9.16770552961145 9.18534799397674 9.30503349393724 9.37402388277052 9.42463535421011 9.4669021181099
"Ndrg2" 9.41120569033989 9.45031230843583 9.48187235748075 9.50483696687398 9.52155079549156 9.54060316405406 9.55553395744386 9.56990980154305 9.66179858654378 9.70921946984339 9.7401338241566 9.76312285511299
"Ndrg3" 9.51739509792769 9.54196524433526 9.56091045418058 9.57488439906964 9.58535984164662 9.59663739311116 9.60560218130276 9.61419293295121 9.67203892809248 9.70477705976308 9.72877600711105 9.74852139869534
"Ndrg4" 9.88773835643669 9.90123518832057 9.91365958203629 9.92053022604868 9.92491955655673 9.92895265694187 9.93310465722137 9.93591128456873 9.95521060303181 9.96568665191123 9.9716450167749 9.97599602096894
"Ndst1" 9.62384530392822 9.64446735363049 9.65992129688816 9.6714089306001 9.68031835531946 9.6902704723264 9.69832637522744 9.7052672081317 9.74980807469006 9.77525564930951 9.79307847360511 9.80784894813482
"Ndst2" 9.64456144396339 9.67009685887916 9.6882794373854 9.70111837725627 9.71059302072011 9.72143089177031 9.72939833060142 9.73643391631198 9.78225076991605 9.80826421882728 9.8269797237676 9.8418933757217
"Ndufa4l2" 9.75580769442805 9.77176446902815 9.78262911935015 9.79445846565762 9.80213548791358 9.81103291210575 9.81558092470747 9.82101292578858 9.8557533708529 9.87510416404453 9.88930472793447 9.90128719885064
"Ndufa5" 9.13824071479903 9.18014328420138 9.21421129956888 9.23915032164125 9.25814489349548 9.27854157015355 9.29573475565114 9.31185941341277 9.41827326397645 9.47947334142838 9.52456700821742 9.56127721867495
"Ndufaf1" 9.35992891119608 9.39226332383137 9.41703116738489 9.43532810349027 9.44884850950998 9.46394565617866 9.47577967832571 9.48662590876543 9.56085945350221 9.60410263209949 9.63595516163782 9.66209232864725
"Ndufaf2" 8.80797817409124 8.86687143534022 8.91205520931265 8.9465325912857 8.97227531278483 9.00001858275503 9.02157717686612 9.04202151782228 9.17630229867156 9.25447658950348 9.31315506215461 9.36176230234489
"Ndufaf3" 9.62433911513078 9.64554963199728 9.66241013721147 9.67534368340997 9.68552823656008 9.69626216547837 9.70456189955539 9.7121733518419 9.76421086063448 9.79505263342761 9.81724618384628 9.83538557774729
"Ndufaf4" 9.04876331170033 9.09467995517661 9.13101381557398 9.15801908637331 9.17850240972863 9.20061289490311 9.21815688051857 9.23484077792565 9.34468540204915 9.40619995885638 9.4509835558927 9.48820960555234
"Ndufs1" 9.47858888449812 9.50533846655562 9.5256665705315 9.5412458604846 9.55355448942957 9.56741424300964 9.57757706940172 9.58710938960049 9.6511988546173 9.6887122427691 9.71697902009894 9.74015188362554
"Ndufs3" 9.20980222163296 9.24641759325623 9.27534978601994 9.29687993733695 9.31329809636702 9.33100856392841 9.34511874285323 9.35853137314201 9.44971980232477 9.50332578302826 9.54270501891344 9.57522807706207
"Ndufv1" 9.09983621415657 9.14361412478756 9.17828058518161 9.20431339547721 9.22419341668743 9.24530068154774 9.26181312956195 9.27737080951411 9.38398068183516 9.44691091186009 9.49393203892387 9.53283735820787
"Neb" 9.75794690691165 9.77541296550452 9.78929783775348 9.79863355693705 9.8066672142518 9.81414325903476 9.8197616527421 9.82566800207427 9.86063226113009 9.88037670857071 9.89433508284928 9.90508363238327
"Nebl" 9.71814181526836 9.73328005286183 9.74612556685243 9.75412317874765 9.76312671105118 9.77256006231915 9.77861719784406 9.78553494494047 9.84268624713154 9.8746520993762 9.89887551022753 9.91988493572622
"Necab1" 9.72019255268668 9.74241928988216 9.75767379499424 9.76864194635425 9.77826385755856 9.78663367664735 9.79441677051029 9.80126561964916 9.84538531197943 9.87104910240002 9.88872653439286 9.90270122272752
"Necab2" 9.6631607723617 9.68740385895142 9.70745791294934 9.72418584687493 9.73428573336971 9.74475444147945 9.75813796597835 9.76869594765726 9.81779063256215 9.84639314004881 9.86769125426949 9.88516002676586
"Necab3" 9.67219388664422 9.69910239964054 9.72122298287804 9.73314525179736 9.74364304295515 9.753370903214 9.7608526757976 9.76805994290226 9.81488824672975 9.84071265715152 9.85889022768679 9.87393025723747
"Necap1" 9.73244725230504 9.74777438348488 9.75883693769596 9.76695681868624 9.77358063303556 9.78095119202426 9.78651746827376 9.79210706835385 9.82706160390599 9.84763748136781 9.86329603128732 9.87567040869671
"Necap2" 9.61798530445461 9.64012936170845 9.6576099709603 9.6713193197624 9.68159573716578 9.69339345179936 9.70224550661967 9.71006054304672 9.76525994296047 9.79547049099657 9.8176599292425 9.83563608483714
"Nedd1" 9.35654812808951 9.39206202570003 9.4185679572379 9.43877145958998 9.4546797215482 9.47154359940404 9.48426155274148 9.49595973250525 9.57824192266505 9.62715912906059 9.66308431021089 9.69231983287878
"Nedd4l" 9.7887246424701 9.80308619623256 9.8131830815847 9.82118990592835 9.82705079160205 9.83421610693621 9.83932595579312 9.84382878345585 9.87154372771018 9.8871303738216 9.89793663580036 9.90647955618682
"Nedd9" 9.37672340690222 9.41060090272968 9.43693796912503 9.4574187630594 9.47289508361719 9.49021958454437 9.50346242331912 9.51606511477037 9.59647619535717 9.64156323553424 9.67398924925856 9.70002314627356
"Nefh" 8.45645200377509 8.53086703756778 8.58865668641912 8.63287604999437 8.66708466196075 8.70534415244283 8.73391549292966 8.76095259937294 8.93951427942673 9.03941800642285 9.11201255239075 9.17157473402841
"Negr1" 9.66692870726788 9.69117872313079 9.70551866336839 9.71824006844663 9.72966951224952 9.74166218478557 9.75313691138716 9.76516433496515 9.85145328473781 9.88717758019205 9.90266404815592 9.91275048471929
"Neil1" 9.1135090566666 9.15658021516428 9.1895298048558 9.21545603552486 9.23468076905532 9.25576268692143 9.27181372953098 9.28704604151964 9.38868490153862 9.44809482879033 9.49098905989076 9.52700884369873
"Neil2" 9.2501944512894 9.29371122577982 9.33007956416664 9.35391406834945 9.37377507570669 9.39690570612631 9.4135797511592 9.42990005515833 9.53002274488632 9.5837919586584 9.62449509567363 9.65440540338345
"Neil3" 8.41868498128458 8.51602288301016 8.58828301057514 8.64732250809717 8.6935035346588 8.73937206835581 8.77297871908466 8.80362988132715 9.0181431855446 9.14811207146889 9.24664314465496 9.32806508998983
"Nek1" 9.43788449507637 9.46667784212469 9.48795843804172 9.50396545295783 9.51628098264281 9.53024448274882 9.54121075740965 9.5518306450154 9.61832655840295 9.65634999775976 9.68520160808284 9.70833701543473
"Nek11" 9.50860130140862 9.54274034832289 9.57036810662388 9.59213415408457 9.61269618563107 9.62888398133208 9.64506864995525 9.65708445629537 9.7293265749303 9.76904605567376 9.79698307326418 9.81775879122804
"Nek2" 8.5766190473405 8.66829535561089 8.73415707175293 8.78710732143638 8.82990770722379 8.87214747566972 8.90250518042901 8.92904319996112 9.12205238932137 9.2408139009258 9.33238567534557 9.40759066412913
"Nek3" 9.75132185084958 9.76809495304508 9.78130263678873 9.79091785614893 9.79786497881544 9.80544658869688 9.81248527179707 9.81777255541477 9.84979655803085 9.86606229245469 9.87721990051321 9.88629684134814
"Nek4" 9.42970668147123 9.46226858883429 9.48378786882214 9.50138454826224 9.51420924020461 9.52779061495992 9.5388075181289 9.54899787383328 9.61700265457744 9.6558551558072 9.68471910800053 9.70828613774019
"Nek6" 8.70331792666365 8.76705894264817 8.81707185779209 8.85646070225924 8.88838356422551 8.93120227153784 8.95797693739281 8.98224900208085 9.14180884056278 9.22400144135108 9.28236412425763 9.33214099294145
"Nek7" 9.76862058137587 9.78341653805222 9.79338782625879 9.80149276915594 9.8079885299518 9.81533377701629 9.82009069878821 9.8243236707057 9.85343905022457 9.86965993250448 9.88126626715525 9.89109745867362
"Nek8" 9.79661719288705 9.81160393898818 9.82229758915786 9.83047041509009 9.83598879193059 9.84237837745095 9.84767683451994 9.8522288624375 9.87729720467419 9.89130175550883 9.90065422929267 9.90819486318473
"Nek9" 9.77696822862981 9.78933633932595 9.79847457758283 9.80553280146473 9.81117124387945 9.81767713701586 9.82249579545906 9.82719022468148 9.85784588351172 9.87552105617224 9.88843150063657 9.8987413661865
"Nelf" 9.61873215899671 9.63959108111605 9.65620845358685 9.66780430171705 9.67696231269814 9.68717945472027 9.69500724973527 9.70190186729129 9.7475275844527 9.7721474538076 9.79090198725111 9.80613023121762
"Nell1" 9.82500363762922 9.84569855467244 9.86443639558536 9.8737641124868 9.87835900331682 9.88370339202528 9.88780404089767 9.89217647286757 9.91922509775272 9.93266780223607 9.94162014112477 9.94896770771515
"Nemf" 9.59260855996223 9.61339661661997 9.63013867656305 9.64214295060548 9.65123612010233 9.66066600398038 9.66816665338136 9.67529640455551 9.72237741782698 9.74960849174645 9.76966314127259 9.78642121498266
"Nenf" 8.79477475165438 8.85385586213752 8.89966704000207 8.93471153832959 8.96141662816992 8.99135244852343 9.01405414746066 9.03608622701743 9.17765623279193 9.25677004098918 9.3141260143145 9.36158121768448
"Neo1" 9.87251383107926 9.88339425126943 9.8904585792947 9.89661378493312 9.90010549225492 9.90446353910755 9.90727700830384 9.90973522523247 9.92574041208773 9.93458959269573 9.94097777562608 9.94579559522395
"Nes" 9.62115990450958 9.6545006118712 9.68942579515518 9.71344794327179 9.72636986241873 9.74442824045925 9.75524589954538 9.76405576187587 9.82281075759583 9.85410338509722 9.87663827976989 9.89391102848989
"Nespas" 9.40876113441834 9.45093659580711 9.47652485928503 9.49560662053259 9.51018315623555 9.52693897230712 9.53896022541785 9.54992463438796 9.62174432072136 9.66262019425681 9.69352572200773 9.71936178078437
"Net1" 9.04495111864969 9.09623835749464 9.13600494484675 9.16710930845306 9.19129959182026 9.22297799842889 9.24287598842778 9.26100853843297 9.37697195510719 9.44020827908801 9.48577971392849 9.52454287412727
"Neto2" 9.22711851691745 9.2657523826651 9.29549336319465 9.31924225611307 9.33801544354331 9.35829390646042 9.37484913794732 9.38935091017071 9.50109469527572 9.5731930776506 9.62311526869831 9.66286342065244
"Neu1" 9.66817538571541 9.68615061730439 9.70120699458923 9.7126801804339 9.72096026405053 9.73039841249855 9.73789504164363 9.74478339503342 9.79430626810601 9.82269321049814 9.84099624520968 9.85459036948557
"Neu3" 9.34003093464739 9.37433155691619 9.39855663921684 9.41758629537653 9.43209824171072 9.44825868503531 9.45998787167323 9.47117318913371 9.54807697434765 9.59199035875383 9.62312223941472 9.64864835124734
"Neu4" 9.83142363507165 9.84331456456701 9.85275846198739 9.86092347452098 9.8693665171587 9.87555966921401 9.879476879189 9.88412859534476 9.92100749565093 9.93396813879425 9.94360540108285 9.95053119598652
"Neurl1a" 9.65287387655725 9.67871043412694 9.69484545082287 9.7079987097407 9.71855665371085 9.72930675737799 9.73803985333458 9.745136342741 9.79448778131805 9.82023649254737 9.8383378337561 9.85284941808317
"Neurl1b" 9.12358046120785 9.19018211739477 9.23333763791845 9.2684943755171 9.29532860672615 9.32610408715011 9.34763801492006 9.36645666604408 9.48698846198058 9.55103875106051 9.59581706007166 9.63211623994614
"Neurl2" 9.51460401207455 9.54455062123732 9.55903212152702 9.57458388629408 9.58596631908023 9.59821002222085 9.60821524428437 9.61760655431351 9.67820177752009 9.71211455548597 9.73626143071913 9.75689275557283
"Neurl3" 9.62445502204531 9.65127793474702 9.67107423936563 9.68599180965296 9.69779653412378 9.71183351376697 9.72087751144176 9.72860934855833 9.78014187614035 9.80862692605973 9.82898425676126 9.84564498790666
"Neurl4" 9.75692013077098 9.77167674887285 9.78323747741807 9.7910569048698 9.79668465342525 9.80250647330821 9.80734517738386 9.81190802880407 9.83925632634514 9.85542267513169 9.86694396944408 9.87722087063387
"Neurod1" 9.62014705647057 9.63927466800623 9.65366443961922 9.66484036968908 9.67369214317881 9.68182560104822 9.68973387108627 9.69679461436745 9.74247066353897 9.77149954986446 9.79198053922261 9.80833844798242
"Nexn" 9.60677430206233 9.63191864531076 9.65076190683221 9.66385354028723 9.67350480406708 9.68418713366956 9.69232783058979 9.70055636231149 9.74763474693855 9.77377739309078 9.79205065943701 9.80696216893602
"Nf1" 9.78452397242382 9.79879130212893 9.80777333137793 9.81538384838414 9.82134501770936 9.82827055338146 9.83295922619508 9.83701804015119 9.86449167441709 9.88015753682263 9.8917152032051 9.90174437248336
"Nf2" 9.49042354612186 9.5162932588256 9.53678248112645 9.55168497119217 9.56284636060982 9.57472501580416 9.58439289492224 9.59324479374417 9.65340033580081 9.68733164882812 9.71186547764738 9.73204078667298
"Nfam1" 8.16318101258564 8.24969072570449 8.31620030777862 8.36341036030285 8.4006192512423 8.44049217539868 8.47225198576105 8.50306447116377 8.70449938016736 8.82022679816625 8.90289961935191 8.9717694134836
"Nfasc" 9.91040489721714 9.91799093457458 9.92384200989492 9.92853436070395 9.9329913943349 9.93704251547255 9.94196930404256 9.9459487834897 9.96049922426529 9.96793184259975 9.97261098216551 9.97676724107019
"Nfat5" 9.84443789036368 9.85421907075087 9.86136087565018 9.86698574095785 9.87126830435302 9.8763262118878 9.88011448006831 9.88368448606827 9.90408812483989 9.91561425476172 9.92351369830272 9.92981248656086
"Nfatc1" 9.83268433483853 9.84510231061463 9.85323301648498 9.86026804116968 9.86604458085382 9.87331655248766 9.87765395092963 9.88145348020995 9.90478656105114 9.91726550911553 9.92633684190294 9.93391924331369
"Nfatc2" 9.30086195767714 9.34765765001295 9.37799032153962 9.40297316343923 9.4222546322044 9.44657569530278 9.46327761669402 9.48132476838989 9.58744937696062 9.6404283277016 9.67588768937871 9.70470459552332
"Nfatc2ip" 9.51821381892575 9.54712680052678 9.56950644385162 9.58661063274721 9.59984195307166 9.61324871325336 9.62247783166027 9.63135902443255 9.69302064540123 9.72883275288451 9.75525979552239 9.7765598671958
"Nfatc3" 9.6482971833682 9.66658708339538 9.68125846287471 9.69204902178666 9.70015192477844 9.70887764618679 9.71583782953989 9.72240532060307 9.7649289188634 9.78922025805787 9.80617301531676 9.82018297138242
"Nfe2l1" 9.77651113179817 9.78952117268907 9.79925712653966 9.80681670070296 9.81269044610914 9.8189735492717 9.82386255454701 9.82830120472913 9.8568685124721 9.8728864683565 9.88444360661172 9.89375483784074
"Nfe2l3" 8.8189139186336 8.86292793845636 8.90374604440279 8.93776141730035 8.96933513833244 9.01643332175148 9.03402869816218 9.04841536904251 9.16459754761346 9.22793323369563 9.27199477753961 9.31235798394007
"Nfia" 9.27052398339806 9.31228660833492 9.34272213468687 9.36571458887587 9.3833108850978 9.40254593969906 9.41737486515152 9.43108380764351 9.52106359272696 9.5711351718435 9.6062241387664 9.63505034731196
"Nfib" 9.93186308227934 9.93937272033889 9.94381614038854 9.947486278523 9.94999705016206 9.95236653779762 9.95445714045731 9.95608168006808 9.96643765196329 9.97213598151469 9.9761050619189 9.97904176577416
"Nfic" 8.73563743596333 8.79827208485395 8.84474361889303 8.88099086500932 8.90998521018982 8.94209530739616 8.96628200555201 8.98931698215135 9.1413029153015 9.2285199818352 9.29286837985412 9.34521346578046
"Nfil3" 8.77078112265693 8.84024933301454 8.89046148744029 8.92513437927205 8.95154475142158 8.98057800038687 9.00254247422379 9.02320049407018 9.16456874046213 9.25061722541647 9.31174745287144 9.36173732208358
"Nfix" 8.02729426028986 8.12683187361955 8.20247566970782 8.25903546815492 8.30337903640449 8.35505766984074 8.39236977053663 8.42835983558955 8.66277289410051 8.79628941044235 8.89416191222714 8.97504354076458
"Nfkb2" 9.6310785546957 9.6505989232374 9.66471975492463 9.67524578393208 9.6839994655668 9.69351714682199 9.70084887920145 9.70757411789459 9.75192918540641 9.77638311881242 9.79389849303215 9.80818380578775
"Nfkbib" 9.77131578838479 9.78504794410057 9.795322206093 9.80311676539897 9.80931414178759 9.81607107033921 9.82129256738635 9.82586610922879 9.8582180194529 9.87603674383431 9.88875843559033 9.89895433867581
