"","S.Score","G2M.Score","Phase"
"J8.D045139.3_39_F.1.1",-0.802968883670072,-0.538744980951768,"G1"
"J8.MAA000409.3_10_M.1.1",-0.819588294366203,-0.474100856241152,"G1"
"J8.MAA000596.3_9_M.1.1",2.04804563927841,-0.547221815333143,"S"
"J8.MAA000600.3_8_M.1.1",-0.75817672973942,-1.14165051149034,"G1"
"J8.MAA000639.3_9_M.1.1",1.97924096258342,1.88940033844257,"S"
"J8.MAA000652.3_10_M.1.1",-0.955282421801663,4.09948525722619,"G2M"
"J8.MAA000844.3_10_M.1.1",-0.904750067021689,-0.740980091247022,"G1"
"J8.MAA000848.3_10_M.1.1",-0.94570462539961,-0.867198032194562,"G1"
"J8.MAA001844.3_38_F.1.1",-0.835491023271464,-0.437382421871508,"G1"
"J8.MAA001883.3_39_F.1.1",-0.392467066206596,-0.113288381819809,"G1"
"J8.MAA001884.3_38_F.1.1",2.6531864273112,0.0382408794971283,"S"
"J8.MAA001887.3_39_F.1.1",-0.541219994701385,-1.33778044773124,"G1"
"J9.D041912.3_8_M.1.1",-0.693851126446637,-1.14822970310412,"G1"
"J9.D042044.3_9_M.1.1",-0.813581429510789,-0.576232679831285,"G1"
"J9.D042467.3_9_M.1.1",-0.544121933463224,-0.473563459108272,"G1"
"J9.D045139.3_39_F.1.1",-0.812591559682499,-0.482472485387333,"G1"
"J9.D045140.3_38_F.1.1",-0.761266065403907,-0.693891740714521,"G1"
"J9.MAA000409.3_10_M.1.1",-1.26728911127665,-0.517681641594684,"G1"
"J9.MAA000596.3_9_M.1.1",1.32573399511155,1.6822104403446,"G2M"
"J9.MAA000600.3_8_M.1.1",1.3254983693334,-0.673079328141729,"S"
"J9.MAA000639.3_9_M.1.1",1.84428047079893,2.02008583278098,"G2M"
"J9.MAA000652.3_10_M.1.1",-0.728463346519749,3.79120444916352,"G2M"
"J9.MAA000844.3_10_M.1.1",-0.491123196031862,-0.779101199028244,"G1"
"J9.MAA000848.3_10_M.1.1",0.818182282634142,-0.646562992669452,"S"
"J9.MAA001844.3_38_F.1.1",2.2190916677342,0.572987173681406,"S"
"J9.MAA001884.3_38_F.1.1",-0.550912730487268,-0.600415443886015,"G1"
"J9.MAA001887.3_39_F.1.1",-0.128870528788237,2.78770030482465,"G2M"
"K1.D041912.3_8_M.1.1",2.40651926967776,0.845119884720773,"S"
"K1.D042044.3_9_M.1.1",-0.947019154170934,-1.06173443703632,"G1"
"K1.D042193.3_8_M.1.1",-0.540591256149019,-0.474928555215995,"G1"
"K1.D045140.3_38_F.1.1",1.13974236587614,1.66470173253276,"G2M"
"K1.MAA000409.3_10_M.1.1",0.504005293112158,2.51323187941072,"G2M"
"K1.MAA000596.3_9_M.1.1",0.748972116425744,-0.449252053207606,"S"
"K1.MAA000600.3_8_M.1.1",-0.339962516160501,-0.907490693752058,"G1"
"K1.MAA000639.3_9_M.1.1",-0.544620896029097,-0.713206920071916,"G1"
"K1.MAA000652.3_10_M.1.1",2.56176818589754,1.97380483531998,"S"
"K1.MAA000844.3_10_M.1.1",-0.243383338498829,-0.199074578301989,"G1"
"K1.MAA000848.3_10_M.1.1",0.0425597487065437,2.50415899852784,"G2M"
"K1.MAA001842.3_38_F.1.1",-0.462911992961507,-0.714302770990618,"G1"
"K1.MAA001844.3_38_F.1.1",-0.405668478395305,-0.444306258154235,"G1"
"K1.MAA001883.3_39_F.1.1",-0.795719692715474,-0.579304506150026,"G1"
"K1.MAA001884.3_38_F.1.1",-0.336231302195534,-0.58376325399086,"G1"
"K1.MAA001888.3_39_F.1.1",-1.16190562503343,-0.884345560352282,"G1"
"K10.D041912.3_8_M.1.1",2.13159228233366,0.448027885373804,"S"
"K10.D042193.3_8_M.1.1",1.98646985865958,-0.513939191011922,"S"
"K10.D042479.3_8_M.1.1",-0.449187463459409,-0.846932377109443,"G1"
"K10.MAA000639.3_9_M.1.1",1.59022565731123,2.9366694179876,"G2M"
"K10.MAA000844.3_10_M.1.1",-0.657169995698839,-0.730572298602845,"G1"
"K10.MAA000848.3_10_M.1.1",-0.36844455462635,-0.977554374069048,"G1"
"K10.MAA001844.3_38_F.1.1",-0.802207660596514,-0.760608183567921,"G1"
"K10.MAA001883.3_39_F.1.1",-0.931129000647113,-0.574659160717612,"G1"
"K11.D041912.3_8_M.1.1",-0.634826837505831,0.0741090791544626,"G2M"
"K11.D042044.3_9_M.1.1",2.21540354758279,1.46429270145095,"S"
"K11.D042193.3_8_M.1.1",-0.391227208820678,-0.922129673581641,"G1"
"K11.D045139.3_39_F.1.1",-0.639548464026846,-0.433121816616569,"G1"
"K11.MAA000409.3_10_M.1.1",-0.793675309484617,-0.308266528277679,"G1"
"K11.MAA000600.3_8_M.1.1",0.387083768317806,-0.315312473054159,"S"
"K11.MAA000639.3_9_M.1.1",-0.753942429918977,-0.238665737031083,"G1"
"K11.MAA000652.3_10_M.1.1",-0.50580164651411,-0.569702127908517,"G1"
"K11.MAA000844.3_10_M.1.1",-0.0558452459390244,-0.518447370716571,"G1"
"K11.MAA000848.3_10_M.1.1",2.14214419393397,0.683375909684377,"S"
"K11.MAA001844.3_38_F.1.1",0.00915632738063321,3.24657381974429,"G2M"
"K11.MAA001883.3_39_F.1.1",2.52178159368892,1.95945705019908,"S"
"K11.MAA001884.3_38_F.1.1",-0.165682834460976,-0.531890463178529,"G1"
"K12.D041912.3_8_M.1.1",0.704774374068103,2.46512502849514,"G2M"
"K12.D042044.3_9_M.1.1",-0.544021467950565,4.83033434762652,"G2M"
"K12.D042193.3_8_M.1.1",-0.72223482080773,-0.548860893147603,"G1"
"K12.D042467.3_9_M.1.1",-1.31388110704495,-1.12484275253393,"G1"
"K12.D042479.3_8_M.1.1",3.03240312254029,1.94382903369063,"S"
"K12.D045139.3_39_F.1.1",-0.541957044795,-0.308037405464947,"G1"
"K12.D045140.3_38_F.1.1",-0.910360367521088,-0.644355360931222,"G1"
"K12.MAA000409.3_10_M.1.1",-0.26275779645202,0.332889156460241,"G2M"
"K12.MAA000596.3_9_M.1.1",2.04224223701822,0.286459913140892,"S"
"K12.MAA000844.3_10_M.1.1",0.0616770406042754,-0.57331419941091,"S"
"K12.MAA000848.3_10_M.1.1",1.8237695098199,-0.293224170246124,"S"
"K12.MAA001844.3_38_F.1.1",2.02216160861732,-0.0346571260208435,"S"
"K12.MAA001883.3_39_F.1.1",1.64058700980081,3.27068982306518,"G2M"
"K12.MAA001884.3_38_F.1.1",-0.304361899298089,-0.848646731889009,"G1"
"K12.MAA001887.3_39_F.1.1",1.70952533599011,1.52710527302724,"S"
"K13.D041912.3_8_M.1.1",-0.591834009239905,-0.451791438862149,"G1"
"K13.D042044.3_9_M.1.1",-0.629710033684997,-0.516377287118342,"G1"
"K13.D042193.3_8_M.1.1",-0.701190574273414,-0.731933422735004,"G1"
"K13.D042467.3_9_M.1.1",-0.547017634318147,-1.03461878521987,"G1"
"K13.D042479.3_8_M.1.1",-0.504782614802518,-0.821222571370963,"G1"
"K13.D045139.3_39_F.1.1",2.33002126102046,2.34373279146534,"G2M"
"K13.D045140.3_38_F.1.1",-0.753809039488083,-0.27949754260432,"G1"
"K13.MAA000409.3_10_M.1.1",-0.636109935004352,-0.389438063075873,"G1"
"K13.MAA000596.3_9_M.1.1",-0.490447173119195,-1.05094747128068,"G1"
"K13.MAA000600.3_8_M.1.1",2.00516577888503,1.64183191188422,"S"
"K13.MAA000639.3_9_M.1.1",-0.588681584997997,-0.333196616691059,"G1"
"K13.MAA000652.3_10_M.1.1",-0.745194274431056,-0.686200226757014,"G1"
"K13.MAA000844.3_10_M.1.1",-0.695287713440013,-0.613043197137466,"G1"
"K13.MAA000848.3_10_M.1.1",1.73887879008381,2.38215897927369,"G2M"
"K13.MAA001844.3_38_F.1.1",-0.469730251031914,-0.409399848876708,"G1"
"K13.MAA001883.3_39_F.1.1",-0.794976058984233,-0.950515602112864,"G1"
"K13.MAA001884.3_38_F.1.1",-0.889324372820621,-0.532112671231129,"G1"
"K14.D041912.3_8_M.1.1",-0.627143783502233,-0.442570309947234,"G1"
"K14.D042044.3_9_M.1.1",-0.93897229054517,-1.13989300258639,"G1"
"K14.D042193.3_8_M.1.1",-0.82516636983988,-0.524552928362406,"G1"
"K14.D042467.3_9_M.1.1",-0.509330684038786,-0.95859834401618,"G1"
"K14.D042479.3_8_M.1.1",-0.321697494180729,-0.331219225421379,"G1"
"K14.D045140.3_38_F.1.1",-0.637944326004118,-0.565145747231508,"G1"
"K14.MAA000409.3_10_M.1.1",-0.555842088620502,-0.341473672748551,"G1"
"K14.MAA000596.3_9_M.1.1",-0.556881404399882,-0.80174786615321,"G1"
"K14.MAA000600.3_8_M.1.1",-0.362174621622129,-0.989870143688556,"G1"
"K14.MAA000652.3_10_M.1.1",-0.497590887623333,-0.525124443253749,"G1"
"K14.MAA000844.3_10_M.1.1",-0.341945722756896,-0.698864044046014,"G1"
"K14.MAA000848.3_10_M.1.1",-0.780414037458861,-0.567909155503659,"G1"
"K14.MAA001844.3_38_F.1.1",0.465518107242774,-0.644508497051048,"S"
"K14.MAA001883.3_39_F.1.1",-1.13634235406551,-1.04318022959071,"G1"
"K14.MAA001884.3_38_F.1.1",-0.467860881814186,-0.37100707741702,"G1"
"K14.MAA001887.3_39_F.1.1",0.324280896729795,-0.668354201182298,"S"
"K14.MAA001888.3_39_F.1.1",1.9688657763628,2.11290571585664,"G2M"
"K15.D041912.3_8_M.1.1",1.44970988903845,1.3801402322931,"S"
"K15.D042044.3_9_M.1.1",-1.02400453753295,-0.923236679378593,"G1"
"K15.D042193.3_8_M.1.1",-1.28871973439354,-1.06549079205456,"G1"
"K15.D042467.3_9_M.1.1",-0.442952228057258,-0.459748944439682,"G1"
"K15.D042479.3_8_M.1.1",-0.919810951124362,-0.719897871521847,"G1"
"K15.D045139.3_39_F.1.1",1.8385022810783,1.56465824293672,"S"
"K15.D045140.3_38_F.1.1",-0.700409263334959,-0.119959017934241,"G1"
"K15.MAA000409.3_10_M.1.1",-0.332768069119534,-0.28585690399871,"G1"
"K15.MAA000596.3_9_M.1.1",1.32146387787733,-0.666908526367299,"S"
"K15.MAA000600.3_8_M.1.1",-0.755636002499738,-0.942040073344603,"G1"
"K15.MAA000639.3_9_M.1.1",-0.634765119886057,-0.644091665931677,"G1"
"K15.MAA000652.3_10_M.1.1",-0.418373028187927,-0.510628284351031,"G1"
"K15.MAA000844.3_10_M.1.1",-0.840489109485781,-0.806950288542405,"G1"
"K15.MAA000848.3_10_M.1.1",-1.01143686503858,-1.08812063744743,"G1"
"K15.MAA001884.3_38_F.1.1",-0.329209324867458,-0.010242395282971,"G1"
"K15.MAA001887.3_39_F.1.1",-0.356134288862407,-0.74178744260527,"G1"
"K15.MAA001888.3_39_F.1.1",-0.765414963684482,-0.897483403813754,"G1"
"K16.D041912.3_8_M.1.1",-0.613099312300549,-0.197757719748299,"G1"
"K16.D042044.3_9_M.1.1",-0.5891977402515,-0.234996151323844,"G1"
"K16.D042193.3_8_M.1.1",-0.67104079718668,-0.692716510010769,"G1"
"K16.D042467.3_9_M.1.1",-0.496260979589971,-0.288429386569078,"G1"
"K16.D045139.3_39_F.1.1",-0.906988715335925,-0.602299172600518,"G1"
"K16.D045140.3_38_F.1.1",-0.45325544844022,-0.00665108787227686,"G1"
"K16.MAA000409.3_10_M.1.1",-0.756804928012918,-0.516622462954934,"G1"
"K16.MAA000596.3_9_M.1.1",-0.106052404015135,3.32957328491527,"G2M"
"K16.MAA000600.3_8_M.1.1",0.834216019551287,2.38170813623713,"G2M"
"K16.MAA000639.3_9_M.1.1",-1.18285046134462,-0.716393863982803,"G1"
"K16.MAA000652.3_10_M.1.1",-0.712836560261104,-0.609656958781439,"G1"
"K16.MAA000844.3_10_M.1.1",0.0598342347473729,-0.433997919916194,"S"
"K16.MAA000848.3_10_M.1.1",0.397001310605983,2.73182121687813,"G2M"
"K16.MAA001844.3_38_F.1.1",1.72848598943945,0.387498719794697,"S"
"K16.MAA001883.3_39_F.1.1",-0.315156216950222,-0.408049354799549,"G1"
"K16.MAA001884.3_38_F.1.1",-0.535175469570506,-0.500414343970951,"G1"
"K16.MAA001887.3_39_F.1.1",2.3270786799107,1.30438239800963,"S"
"K17.D041912.3_8_M.1.1",1.87767252290862,0.978649999863112,"S"
"K17.D042044.3_9_M.1.1",-0.981186315435239,-0.782919711656888,"G1"
"K17.D042193.3_8_M.1.1",-0.329337157419955,-0.665695784818598,"G1"
"K17.D042467.3_9_M.1.1",-0.625869200192638,-0.340366885286264,"G1"
"K17.D042479.3_8_M.1.1",-0.669420696173624,1.70158803126082,"G2M"
"K17.MAA000409.3_10_M.1.1",-1.03898977407484,-0.494292474886352,"G1"
"K17.MAA000596.3_9_M.1.1",-0.89797808629246,-1.32585610618619,"G1"
"K17.MAA000600.3_8_M.1.1",2.30697701886814,-0.0664189587718345,"S"
"K17.MAA000652.3_10_M.1.1",-0.162210416111041,-0.446537467906001,"G1"
"K17.MAA000844.3_10_M.1.1",-0.53469620111528,-0.688817808023595,"G1"
"K17.MAA000848.3_10_M.1.1",0.285232086634345,2.19308895659372,"G2M"
"K17.MAA001844.3_38_F.1.1",1.34391864864752,2.21248765568878,"G2M"
"K17.MAA001883.3_39_F.1.1",-0.947946950604395,-0.914620334127772,"G1"
"K17.MAA001884.3_38_F.1.1",0.261657240948875,-0.370234002601392,"S"
"K17.MAA001887.3_39_F.1.1",0.855771375150191,-0.880952131351761,"S"
"K17.MAA001888.3_39_F.1.1",0.339766763831866,3.01680528494046,"G2M"
"K18.D041912.3_8_M.1.1",-1.05323231908049,-0.427883090217755,"G1"
"K18.D042044.3_9_M.1.1",-0.760055049611615,-0.184278595097848,"G1"
"K18.D042193.3_8_M.1.1",-0.365896664011501,-0.343240482323728,"G1"
"K18.D042479.3_8_M.1.1",-0.371420177884528,-0.0959408427296194,"G1"
"K18.MAA000409.3_10_M.1.1",-1.1839712711273,-0.761034634988213,"G1"
"K18.MAA000596.3_9_M.1.1",0.588867806573802,-0.664544445294636,"S"
"K18.MAA000600.3_8_M.1.1",-0.897966031231191,2.52948876199004,"G2M"
"K18.MAA000639.3_9_M.1.1",-0.794136481779655,-0.295020243597785,"G1"
"K18.MAA000652.3_10_M.1.1",-0.704935549418839,3.45901363966865,"G2M"
"K18.MAA000844.3_10_M.1.1",-0.967813229051889,-0.554759125183233,"G1"
"K18.MAA000848.3_10_M.1.1",2.30046604426377,-0.193868079010208,"S"
"K18.MAA001883.3_39_F.1.1",-0.791637885365873,-1.10233823347176,"G1"
"K18.MAA001884.3_38_F.1.1",0.0556369336016576,-0.361913025124494,"S"
"K18.MAA001888.3_39_F.1.1",-0.821812848270466,-0.878965198468795,"G1"
"K19.D041912.3_8_M.1.1",-0.633476821045728,-0.256070430141638,"G1"
"K19.D042044.3_9_M.1.1",-0.12854595559971,-0.44393262313387,"G1"
"K19.D042193.3_8_M.1.1",-0.677166412681989,-0.838627888991549,"G1"
"K19.D042467.3_9_M.1.1",-1.2113500724753,-0.748576023179976,"G1"
"K19.D042479.3_8_M.1.1",-0.783863450987557,-0.806433575181123,"G1"
"K19.D045139.3_39_F.1.1",-0.710559623288232,-0.816453339087692,"G1"
"K19.D045140.3_38_F.1.1",-0.374452942515188,-0.0757696867105152,"G1"
"K19.MAA000409.3_10_M.1.1",-0.83805352871438,-0.521739888057515,"G1"
"K19.MAA000596.3_9_M.1.1",0.595404565246644,-0.97554496830262,"S"
"K19.MAA000600.3_8_M.1.1",-0.868057051186045,-0.753164740335949,"G1"
"K19.MAA000639.3_9_M.1.1",-0.848631973243964,-0.386343119066536,"G1"
"K19.MAA000652.3_10_M.1.1",-0.603229662257707,-0.845673103172402,"G1"
"K19.MAA000844.3_10_M.1.1",-0.92840155230488,-0.431633288767909,"G1"
"K19.MAA000848.3_10_M.1.1",1.64472283632125,1.28592795548684,"S"
"K19.MAA001844.3_38_F.1.1",-0.878293266159569,-0.845733949678066,"G1"
"K19.MAA001884.3_38_F.1.1",-0.309038676725868,-0.501881950833729,"G1"
"K19.MAA001887.3_39_F.1.1",0.146857546869255,-0.88405803794165,"S"
"K2.D041912.3_8_M.1.1",-0.626760151440517,-0.287690306808461,"G1"
"K2.D042044.3_9_M.1.1",-0.488608068921989,-0.665451967407104,"G1"
"K2.D042193.3_8_M.1.1",-1.12886466787819,-1.43434027479311,"G1"
"K2.D042479.3_8_M.1.1",-0.170009892649443,-0.561642436697457,"G1"
"K2.MAA000596.3_9_M.1.1",1.42505194740127,-0.708915811441096,"S"
"K2.MAA000600.3_8_M.1.1",0.120549646400987,-0.674428377319465,"S"
"K2.MAA000639.3_9_M.1.1",-0.874509325148373,-0.39445737933569,"G1"
"K2.MAA000844.3_10_M.1.1",-0.512969095644729,-0.346699617838204,"G1"
"K2.MAA000848.3_10_M.1.1",1.99659745050618,-0.0364659875975499,"S"
"K2.MAA001844.3_38_F.1.1",-0.802112411988646,-0.842258295433787,"G1"
"K2.MAA001883.3_39_F.1.1",-1.07866795356697,-1.05850320882452,"G1"
"K2.MAA001884.3_38_F.1.1",-0.625758561796399,-0.535236419287727,"G1"
"K2.MAA001887.3_39_F.1.1",1.09965497707656,2.06245557276166,"G2M"
"K2.MAA001888.3_39_F.1.1",-0.108313272887298,-0.603340253007615,"G1"
"K20.D041912.3_8_M.1.1",-0.707580939591818,-0.410836990940132,"G1"
"K20.D042044.3_9_M.1.1",-1.14062297115348,-1.19697804774453,"G1"
"K20.D042193.3_8_M.1.1",-0.0501637920335802,-0.906511248110548,"G1"
"K20.D042467.3_9_M.1.1",-0.424087759529516,-0.456360286881521,"G1"
"K20.D045140.3_38_F.1.1",-0.618853705201065,-0.526639800797174,"G1"
"K20.MAA000409.3_10_M.1.1",-0.899835107924208,-0.552509136354063,"G1"
"K20.MAA000596.3_9_M.1.1",-0.366154304239009,-0.835541728585865,"G1"
"K20.MAA000600.3_8_M.1.1",-0.0992232073995645,-1.06379652109456,"G1"
"K20.MAA000639.3_9_M.1.1",-0.54311393508061,-0.421218613134895,"G1"
"K20.MAA000652.3_10_M.1.1",0.265241867070718,3.78659425798907,"G2M"
"K20.MAA000844.3_10_M.1.1",-0.630062024719079,-0.686136993153845,"G1"
"K20.MAA000848.3_10_M.1.1",0.175934059507739,-1.28938235732635,"S"
"K20.MAA001844.3_38_F.1.1",-0.763136097112119,-0.981246696145279,"G1"
"K20.MAA001883.3_39_F.1.1",-0.362192056878041,-0.7754355667809,"G1"
"K20.MAA001884.3_38_F.1.1",-0.307783597749156,-0.36413188076393,"G1"
"K21.D041912.3_8_M.1.1",0.287005786811803,2.68836723923171,"G2M"
"K21.D042044.3_9_M.1.1",1.22511025124103,3.56729840316959,"G2M"
"K21.D042467.3_9_M.1.1",-0.697222746953912,-0.748346829549227,"G1"
"K21.D042479.3_8_M.1.1",-0.394022833260224,1.38077324822909,"G2M"
"K21.MAA000409.3_10_M.1.1",-0.840322524400312,-0.451613334044828,"G1"
"K21.MAA000596.3_9_M.1.1",0.781927696059556,-0.764112790345907,"S"
"K21.MAA000600.3_8_M.1.1",1.61137698844231,-0.668036806540749,"S"
"K21.MAA000639.3_9_M.1.1",-0.669065242642836,-0.133824211800412,"G1"
"K21.MAA000652.3_10_M.1.1",-0.495462025824011,-0.464928981603927,"G1"
"K21.MAA000844.3_10_M.1.1",-0.818745010983683,-0.580701048598049,"G1"
"K21.MAA000848.3_10_M.1.1",0.902578561554118,2.08648990116645,"G2M"
"K21.MAA001844.3_38_F.1.1",-0.224871305091359,-1.28789309536133,"G1"
"K21.MAA001883.3_39_F.1.1",-0.58852138909461,-0.881424297216017,"G1"
"K21.MAA001884.3_38_F.1.1",-0.366041486035532,-0.759110775812101,"G1"
"K21.MAA001887.3_39_F.1.1",-1.03657389501813,-0.847467324568256,"G1"
"K22.D041912.3_8_M.1.1",-0.367605879377848,3.18806529665288,"G2M"
"K22.D042044.3_9_M.1.1",-0.820320996985654,-0.435190096078752,"G1"
"K22.D042193.3_8_M.1.1",-0.700238181714728,-0.901571665165247,"G1"
"K22.D042467.3_9_M.1.1",-0.477219428285179,-0.648524728918529,"G1"
"K22.D045139.3_39_F.1.1",-1.19850642733458,-1.17245791089083,"G1"
"K22.D045140.3_38_F.1.1",-0.590806677177259,-0.310580399824918,"G1"
"K22.MAA000409.3_10_M.1.1",-0.685809738260995,-0.503344497628399,"G1"
"K22.MAA000596.3_9_M.1.1",1.10958661030717,-0.581979533317899,"S"
"K22.MAA000600.3_8_M.1.1",1.30605899163336,-0.518588882908381,"S"
"K22.MAA000639.3_9_M.1.1",-0.484617390221959,-0.338373985291507,"G1"
"K22.MAA000652.3_10_M.1.1",-0.665628956476622,-0.440218092740535,"G1"
"K22.MAA000844.3_10_M.1.1",-0.290762558448356,-0.392814533052333,"G1"
"K22.MAA000848.3_10_M.1.1",1.44288611414867,-0.162031616978018,"S"
"K22.MAA001844.3_38_F.1.1",0.415221333491903,-0.572103276621259,"S"
"K22.MAA001883.3_39_F.1.1",-0.638562853827223,-0.685595286358969,"G1"
"K22.MAA001884.3_38_F.1.1",-0.30520470732071,-0.295257946225372,"G1"
"K22.MAA001887.3_39_F.1.1",1.8739281314534,-0.352439709078954,"S"
"K3.D041912.3_8_M.1.1",-0.855380098896991,3.14662450795938,"G2M"
"K3.D042044.3_9_M.1.1",-0.998744777669683,3.64710663904588,"G2M"
"K3.D042193.3_8_M.1.1",-1.00576466062994,-1.03378345549224,"G1"
"K3.MAA000409.3_10_M.1.1",0.863649121382505,1.99048475402707,"G2M"
"K3.MAA000596.3_9_M.1.1",2.13026444055332,0.0835074200901049,"S"
"K3.MAA000600.3_8_M.1.1",0.937114452901068,2.66298249891557,"G2M"
"K3.MAA000652.3_10_M.1.1",-0.494606711019628,-0.614588195247416,"G1"
"K3.MAA000848.3_10_M.1.1",2.53150853701896,0.259262324411513,"S"
"K3.MAA001844.3_38_F.1.1",-0.810338320311892,-0.463499835847296,"G1"
"K3.MAA001883.3_39_F.1.1",-0.941805767441683,-0.908459902927267,"G1"
"K3.MAA001884.3_38_F.1.1",-0.625785335521226,-0.65709064488783,"G1"
"K3.MAA001887.3_39_F.1.1",-0.970525377362042,-0.941265777512007,"G1"
"K3.MAA001888.3_39_F.1.1",-0.810811808823744,-0.517989072822363,"G1"
"K4.D041912.3_8_M.1.1",1.33677840387817,-0.595354708866198,"S"
"K4.D042044.3_9_M.1.1",2.9962221575513,1.3552587211066,"S"
"K4.D042193.3_8_M.1.1",-0.296129364281998,-0.579662076864939,"G1"
"K4.D042479.3_8_M.1.1",2.11327751411239,3.75294936021647,"G2M"
"K4.D045139.3_39_F.1.1",-1.01083445615177,-0.491315316122064,"G1"
"K4.D045140.3_38_F.1.1",-0.573882246653852,-0.400253344865503,"G1"
"K4.MAA000409.3_10_M.1.1",-0.76234492705075,-0.743355811142721,"G1"
"K4.MAA000596.3_9_M.1.1",-0.656905521940009,-1.0330263993302,"G1"
"K4.MAA000600.3_8_M.1.1",0.730320188405443,-0.704196508176272,"S"
"K4.MAA000639.3_9_M.1.1",-0.844945368318412,-0.66163645695687,"G1"
"K4.MAA000652.3_10_M.1.1",-0.471799543127565,3.03429534331271,"G2M"
"K4.MAA000848.3_10_M.1.1",0.488214123707346,1.91506722513557,"G2M"
"K4.MAA001842.3_38_F.1.1",-0.379447266108804,-0.462471174999092,"G1"
"K4.MAA001844.3_38_F.1.1",-0.840351678106368,-0.672589890092525,"G1"
"K4.MAA001883.3_39_F.1.1",3.37777864099254,0.372866772775524,"S"
"K4.MAA001884.3_38_F.1.1",-0.401931365261335,-0.658569271169663,"G1"
"K4.MAA001887.3_39_F.1.1",-0.362723706085986,2.37883623134375,"G2M"
"K5.D042044.3_9_M.1.1",-0.314765689554532,-0.561957057500467,"G1"
"K5.D042193.3_8_M.1.1",-0.629445119277746,-0.369511964357611,"G1"
"K5.D042479.3_8_M.1.1",-0.456508665246748,-0.638883712944083,"G1"
"K5.D045140.3_38_F.1.1",-0.904009117551277,0.475500170923338,"G2M"
"K5.MAA000409.3_10_M.1.1",0.629057476319808,2.61088152214453,"G2M"
"K5.MAA000596.3_9_M.1.1",-0.511151341338739,-0.670803876762296,"G1"
"K5.MAA000600.3_8_M.1.1",0.479843169376032,2.61181351358926,"G2M"
"K5.MAA000639.3_9_M.1.1",-0.754343390951143,0.837673079428792,"G2M"
"K5.MAA000652.3_10_M.1.1",-0.453186777030705,-0.603413026442387,"G1"
"K5.MAA000844.3_10_M.1.1",1.43992890719961,2.25955515992921,"G2M"
"K5.MAA000848.3_10_M.1.1",1.84597889939835,0.352444504186296,"S"
"K5.MAA001844.3_38_F.1.1",-0.0395683505419158,-0.51184954312195,"G1"
"K5.MAA001883.3_39_F.1.1",-0.43359543917768,-0.386697566146709,"G1"
"K5.MAA001884.3_38_F.1.1",1.11699648287065,4.07993483732563,"G2M"
"K5.MAA001887.3_39_F.1.1",-0.193627363479091,-0.983378041353556,"G1"
"K5.MAA001888.3_39_F.1.1",-0.184203231205952,-0.410815934201411,"G1"
"K6.D042044.3_9_M.1.1",-1.22094598584682,-1.21764690747473,"G1"
"K6.D042193.3_8_M.1.1",-1.22629842248889,3.46166445576754,"G2M"
"K6.D042479.3_8_M.1.1",-0.312401099878293,-0.808266222113446,"G1"
"K6.D045140.3_38_F.1.1",-0.687380426040656,-0.671272535229183,"G1"
"K6.MAA000409.3_10_M.1.1",-1.03293723094418,-0.545181358248784,"G1"
"K6.MAA000596.3_9_M.1.1",-0.952526442808207,-0.810120879198274,"G1"
"K6.MAA000600.3_8_M.1.1",1.58130818056372,2.08617237135137,"G2M"
"K6.MAA000639.3_9_M.1.1",-0.41030511461693,3.10948028269927,"G2M"
"K6.MAA000652.3_10_M.1.1",0.62804048036053,3.02226473615177,"G2M"
"K6.MAA000844.3_10_M.1.1",2.41590179913294,2.51933971570354,"G2M"
"K6.MAA000848.3_10_M.1.1",1.44085214262188,-0.085336659533509,"S"
"K6.MAA001844.3_38_F.1.1",0.947804019514567,-0.531458352602882,"S"
"K6.MAA001883.3_39_F.1.1",-0.592005331816829,-0.771022992216325,"G1"
"K6.MAA001884.3_38_F.1.1",-0.394578000037421,-0.664449455756291,"G1"
"K6.MAA001887.3_39_F.1.1",-0.682974549286421,-0.942471103779127,"G1"
"K7.D041912.3_8_M.1.1",-0.342456478108529,-1.02122552564114,"G1"
"K7.D042044.3_9_M.1.1",-0.873422604682704,-1.04399385283386,"G1"
"K7.D042193.3_8_M.1.1",-0.922927461489092,-0.614004224436873,"G1"
"K7.D042467.3_9_M.1.1",2.02889408736916,1.53444958747451,"S"
"K7.D042479.3_8_M.1.1",-0.535899348392021,-0.399047888968613,"G1"
"K7.MAA000409.3_10_M.1.1",1.73957395555535,2.4269714858588,"G2M"
"K7.MAA000596.3_9_M.1.1",0.33367133288506,3.08106119637292,"G2M"
"K7.MAA000600.3_8_M.1.1",-1.12952688804514,-0.7509074140745,"G1"
"K7.MAA000639.3_9_M.1.1",-0.755375783445653,-0.332211869889881,"G1"
"K7.MAA000844.3_10_M.1.1",0.737273513712599,-0.805298471556361,"S"
"K7.MAA000848.3_10_M.1.1",0.0512773706855256,-1.10712492606551,"S"
"K7.MAA001844.3_38_F.1.1",-0.551042081403576,-1.16144959592392,"G1"
"K7.MAA001883.3_39_F.1.1",-1.10630439561616,-0.546648476554342,"G1"
"K7.MAA001884.3_38_F.1.1",1.5127962366569,0.887968626608092,"S"
"K8.D041912.3_8_M.1.1",-0.80629330296629,-0.855584291919165,"G1"
"K8.D042044.3_9_M.1.1",-0.772775523428776,-0.730753618922277,"G1"
"K8.D042193.3_8_M.1.1",-0.823006095130894,-0.714894320270643,"G1"
"K8.D042467.3_9_M.1.1",-0.774177093379159,-0.823371293635165,"G1"
